/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240126T102219_N0510_R065_T32TPT_20240126T111247.SAFE/GRANULE/L1C_T32TPT_A035984_20240126T102216;bash;0.267871;45.423627;0.484128;5.384670;22.014764;2.508862;12.381920;39.493005;203.886152;18.604229;90.608337;276.926978;0.000001;2.878532;0.428878;8.068551;0.805324;8.830307;124.828602;0.000000;235.862764;378.842631;41.264250;0.093438;773.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240202T101139_N0510_R022_T32TPT_20240202T110551.SAFE/GRANULE/L1C_T32TPT_A036084_20240202T101136;bash;0.321998;42.333874;0.509665;4.495604;20.334153;2.028533;9.564443;36.385016;259.117168;19.851207;94.799561;327.011270;0.000001;2.696253;0.401950;7.633993;0.665874;9.522842;118.562630;0.000000;227.436573;364.257979;38.287812;0.616008;801.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240108T101401_N0510_R022_T32TPT_20240108T105807.SAFE/GRANULE/L1C_T32TPT_A044635_20240108T101404;bash;0.195751;35.376401;0.439124;5.022242;21.240228;3.473465;10.048438;43.463577;343.732563;23.030746;98.444801;423.842909;0.000001;1.415412;0.455128;8.205031;0.637312;8.827071;113.014547;0.000000;206.582881;337.740285;41.350140;0.455126;867.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240118T101331_N0510_R022_T32TPT_20240118T121139.SAFE/GRANULE/L1C_T32TPT_A044778_20240118T101403;bash;0.344083;44.068304;0.497112;5.248381;22.368057;2.616611;9.613983;53.471038;342.825061;20.399299;98.871841;428.993792;0.000001;1.896637;0.531598;9.098153;1.291257;9.274077;102.805790;0.000000;208.393586;331.436800;38.967549;0.346870;874.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240217T101101_N0510_R022_T32TPT_20240217T105711.SAFE/GRANULE/L1C_T32TPT_A045207_20240217T101159;bash;0.153034;39.282971;0.813846;4.580994;25.622833;2.457632;9.730936;0.000000;0.000000;31.095110;100.000000;43.368169;0.000001;0.714607;0.412014;7.505668;0.719490;7.368134;118.432509;0.000000;205.496257;339.953884;35.558037;0.039643;490.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240210T102151_N0510_R065_T32TPT_20240210T121948.SAFE/GRANULE/L1C_T32TPT_A045107_20240210T102529;bash;0.141999;31.941208;0.509952;3.632695;23.122890;1.887731;13.064565;35.982492;193.313946;15.947982;98.580589;260.275653;0.000001;1.676231;0.560459;8.408231;0.742199;10.832351;129.002769;0.000000;224.478953;374.060388;44.572428;0.114272;740.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240215T102029_N0510_R065_T32TPT_20240215T140022.SAFE/GRANULE/L1C_T32TPT_A036270_20240215T102728;bash;0.179271;32.927144;0.641435;3.921979;22.546347;3.534989;6.995800;102.447736;8.273976;2.431410;45.463718;123.722869;0.000001;18.171971;0.528103;14.332805;0.729870;7.778449;116.252102;0.000000;261.728926;401.400832;54.210495;0.395484;658.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240212T101039_N0510_R022_T32TPT_20240212T110649.SAFE/GRANULE/L1C_T32TPT_A036227_20240212T101040;bash;0.181692;32.624389;0.416956;3.394799;21.811075;3.000703;7.299650;66.479203;226.509848;18.418849;96.832504;321.785395;0.000001;1.515092;0.351033;7.951156;0.835441;7.962489;106.254165;0.000000;219.702194;343.092235;47.183249;0.332290;772.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240222T100939_N0510_R022_T32TPT_20240222T120930.SAFE/GRANULE/L1C_T32TPT_A036370_20240222T100934;bash;0.311747;38.407496;0.653880;5.629294;26.497069;2.278923;9.216778;33.247624;118.596905;12.780517;98.763420;176.194987;0.000001;1.449512;0.436085;7.554043;0.699397;7.164473;128.675982;0.000000;238.894473;383.457417;41.404921;0.291811;674.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240301T101941_N0510_R065_T32TPT_20240301T122141.SAFE/GRANULE/L1C_T32TPT_A045393_20240301T102318;bash;0.200674;39.025374;0.574217;4.645993;25.305836;2.293180;0.000000;0.000000;0.000000;37.792314;100.000000;40.160513;0.000001;0.957702;0.549866;7.432381;0.692205;6.159757;147.236866;0.000000;214.844151;376.951060;45.785773;0.072331;534.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240225T101919_N0510_R065_T32TPT_20240225T125121.SAFE/GRANULE/L1C_T32TPT_A036413_20240225T102308;bash;0.189983;43.889850;0.476922;3.047623;22.630884;3.379119;8.191006;89.412624;41.285978;5.969542;55.752911;148.325912;0.000001;22.526943;0.558013;19.164736;0.786851;8.347553;112.381302;0.000000;273.111845;414.367332;48.892012;0.373252;705.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240306T101759_N0510_R065_T32TPT_20240306T125639.SAFE/GRANULE/L1C_T32TPT_A036556_20240306T102027;bash;0.203404;33.732439;0.525800;4.566401;22.472678;1.721664;0.000000;0.000000;0.000000;36.802551;100.000000;38.611920;0.000001;0.805190;0.576955;7.410366;0.679963;6.171951;155.136963;0.000000;222.330358;392.327132;37.981573;0.038739;531.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240227T100951_N0510_R022_T32TPT_20240227T121636.SAFE/GRANULE/L1C_T32TPT_A045350_20240227T101649;bash;0.156955;31.955083;0.493044;4.404246;24.198808;2.391837;9.185320;58.482609;146.708011;19.130440;92.788345;235.936825;0.000001;2.985070;0.367588;7.449753;0.813422;8.089878;128.522099;0.000000;236.425451;381.687576;38.237409;0.338288;720.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240220T102051_N0510_R065_T32TPT_20240220T122157.SAFE/GRANULE/L1C_T32TPT_A045250_20240220T102204;bash;0.252174;41.617256;0.638365;4.361233;26.936016;2.987024;13.006362;57.423966;271.683921;34.582576;99.698235;379.748791;0.000001;1.023498;0.493281;8.603775;0.874884;6.330677;130.076087;0.000000;226.816333;373.228973;41.615809;0.674606;870.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240318T100731_N0510_R022_T32TPT_20240318T120956.SAFE/GRANULE/L1C_T32TPT_A045636_20240318T101434;bash;0.161897;30.937630;0.723242;3.819374;22.606940;1.868737;0.000000;0.000000;0.000000;34.948579;100.000000;36.922442;0.000001;0.499038;0.389090;6.714147;0.855140;4.928348;164.009960;0.000000;201.182302;378.110137;36.242834;0.428977;511.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240316T101649_N0510_R065_T32TPT_20240316T125251.SAFE/GRANULE/L1C_T32TPT_A036699_20240316T102010;bash;0.156152;36.439770;0.580026;3.539312;23.984266;2.488358;10.841088;0.000000;0.000000;36.513677;100.000000;49.894966;0.000001;0.669290;0.708063;7.963682;0.936273;5.320995;143.519750;0.000000;224.382987;382.851922;42.933942;0.142985;541.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240303T100819_N0510_R022_T32TPT_20240303T121438.SAFE/GRANULE/L1C_T32TPT_A036513_20240303T101326;bash;0.250768;39.658042;0.747550;4.020580;22.214345;2.038672;9.803578;34.446240;194.892907;18.576967;99.085876;259.841632;0.000001;1.534756;0.398079;9.386975;0.875717;8.921951;141.049988;0.000000;209.142571;369.794535;39.019746;0.548182;738.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240308T100841_N0510_R022_T32TPT_20240308T120958.SAFE/GRANULE/L1C_T32TPT_A045493_20240308T101546;bash;0.178863;36.293043;0.423825;3.803353;27.262058;3.755394;8.015981;86.295132;25.208721;8.379760;37.469635;131.742866;0.000001;17.069219;0.506045;16.003590;0.807355;7.557534;121.373429;0.000000;246.303020;392.582601;44.774893;0.052614;654.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240311T101831_N0510_R065_T32TPT_20240311T122002.SAFE/GRANULE/L1C_T32TPT_A045536_20240311T102207;bash;0.071033;39.123349;0.572582;3.806251;22.961900;3.045465;9.474163;57.432569;35.420521;15.987433;76.314636;121.408595;0.000001;7.962564;0.544036;11.026071;0.959325;7.543048;136.608975;0.000000;239.264856;395.966918;44.500181;0.070187;637.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240323T100649_N0510_R022_T32TPT_20240323T121051.SAFE/GRANULE/L1C_T32TPT_A036799_20240323T101128;bash;0.136778;34.345105;0.526682;3.389207;24.924428;2.719220;11.026562;0.000000;0.000000;35.497614;100.000000;49.327454;0.000001;1.181173;0.470537;7.784978;0.747486;6.202676;144.087302;0.000000;176.953781;336.264951;29.224292;0.255171;479.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240321T101721_N0510_R065_T32TPT_20240321T122141.SAFE/GRANULE/L1C_T32TPT_A045679_20240321T101853;bash;0.157760;35.788573;0.705561;3.858093;23.912584;2.175106;0.000000;0.000000;0.000000;43.892963;100.000000;46.107086;0.000001;0.535653;0.515124;6.679470;0.733442;6.340234;173.599583;0.000000;173.906433;361.791752;31.205764;0.258307;504.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240313T100709_N0510_R022_T32TPT_20240313T121251.SAFE/GRANULE/L1C_T32TPT_A036656_20240313T101407;bash;0.113793;36.287737;0.721079;3.717038;23.669373;2.505439;10.460654;53.441925;156.290261;23.298532;96.121117;246.068515;0.000001;2.279947;0.532928;8.485225;0.869854;6.767293;122.489180;0.000000;182.313859;321.479002;30.474000;0.307624;666.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240328T100631_N0510_R022_T32TPT_20240328T120957.SAFE/GRANULE/L1C_T32TPT_A045779_20240328T100900;bash;0.174008;35.509525;0.702396;4.164861;26.392227;2.455708;0.000000;0.000000;0.000000;42.153624;100.000000;44.703507;0.000001;1.070121;0.438895;6.535604;0.767513;5.345497;141.754898;0.000000;141.668777;296.530570;23.776263;0.285876;433.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240326T101639_N0510_R065_T32TPT_20240326T135925.SAFE/GRANULE/L1C_T32TPT_A036842_20240326T102439;bash;0.183176;35.146278;0.573368;3.677869;25.890642;2.940710;10.332574;56.868904;41.754909;9.297594;91.605568;121.244345;0.000001;5.748426;0.374209;7.206547;0.600606;5.205931;130.814097;0.000000;137.549389;281.770556;31.770334;0.259103;506.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240331T101601_N0510_R065_T32TPT_20240331T135958.SAFE/GRANULE/L1C_T32TPT_A045822_20240331T101847;bash;0.335882;34.981123;0.635497;3.771319;26.497676;2.546285;10.060317;57.289775;29.770350;12.280548;90.111115;112.010106;0.000001;7.227715;0.380388;9.310905;0.851838;4.707793;109.146362;0.000000;127.633501;252.049655;28.391288;0.287830;466.000000;16;8
