/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240116T102259_N0510_R065_T32TPT_20240116T111303.SAFE/GRANULE/L1C_T32TPT_A035841_20240116T102256;bash;0.216762;42.595949;1.029405;5.466923;23.264331;3.177717;11.848431;44.224784;135.231377;16.942141;68.783585;211.462128;0.000001;8.519755;0.387966;7.614410;0.789533;9.518367;108.922113;0.000000;15.652827;0.000000;0.000005;119.844381;0.082228;0.223303;93.985089;0.000007;0.000010;214.135074;0.040044;13.687499;4.025555;1.545312;0.011427;249.571894;376.838786;45.785900;0.301107;715.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240207T101201_N0510_R022_T32TPT_20240207T105710.SAFE/GRANULE/L1C_T32TPT_A045064_20240207T101300;bash;0.387088;40.523820;0.471679;3.847754;22.304810;2.324710;8.180022;29.292540;158.434126;10.503501;88.549286;208.848525;0.000001;6.882786;0.332838;9.932888;0.662225;7.250845;107.275825;0.000000;15.231456;0.000000;0.000006;110.294259;0.181273;0.234455;79.344265;0.000006;0.000009;190.054325;0.038375;13.269818;3.477556;1.298623;0.002778;223.719233;349.191556;41.098432;0.493688;675.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240126T102219_N0510_R065_T32TPT_20240126T111247.SAFE/GRANULE/L1C_T32TPT_A035984_20240126T102216;bash;0.167697;42.356370;0.516194;4.252686;24.183208;2.574859;11.189301;42.302389;223.237833;16.647400;90.608337;295.990826;0.000001;3.198926;0.386302;7.645718;0.794891;8.591334;128.425295;0.000000;17.370121;0.000000;0.000007;114.655192;0.050288;0.213337;80.733295;0.000008;0.000011;195.652187;0.088811;12.133081;4.606474;1.503995;0.023978;231.774828;377.651208;43.769897;0.371547;792.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240202T101139_N0510_R022_T32TPT_20240202T110551.SAFE/GRANULE/L1C_T32TPT_A036084_20240202T101136;bash;0.155229;42.512233;0.553061;4.897759;22.906088;2.117269;8.465210;31.875952;247.183247;23.879912;94.799561;313.605523;0.000001;2.562573;0.601345;6.954487;0.603439;7.873780;121.687644;0.000000;17.705682;0.000000;0.000005;103.228793;0.196016;0.230178;81.892801;0.000007;0.000010;185.547864;0.072962;14.404073;3.320713;1.285055;0.038221;222.981723;360.771205;37.739280;0.317247;786.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240108T101401_N0510_R022_T32TPT_20240108T105807.SAFE/GRANULE/L1C_T32TPT_A044635_20240108T101404;bash;0.170347;32.744541;0.797532;3.614828;20.533967;2.026515;10.091257;53.976401;336.969040;19.812084;98.444801;422.942362;0.000001;1.380733;0.509971;8.082400;1.021847;8.113706;113.837019;0.000000;15.209993;0.000000;0.000006;107.478819;0.199296;0.208812;70.414365;0.000008;0.000011;178.301368;0.041223;11.758524;3.852073;1.482038;0.007991;210.957045;342.546013;35.436373;0.428933;860.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240118T101331_N0510_R022_T32TPT_20240118T121139.SAFE/GRANULE/L1C_T32TPT_A044778_20240118T101403;bash;0.237249;44.079438;0.412801;6.331175;24.879620;2.708896;8.742718;57.168173;343.444942;18.916195;98.871841;431.021956;0.000001;2.425159;0.769613;10.414455;0.793616;9.263997;100.779981;0.000000;15.372640;0.000000;0.000006;101.385465;0.172301;0.251119;70.693014;0.000007;0.000009;172.501973;0.115343;14.841165;2.975385;1.204931;0.001223;207.440511;329.496061;35.917151;0.109125;875.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240217T101101_N0510_R022_T32TPT_20240217T105711.SAFE/GRANULE/L1C_T32TPT_A045207_20240217T101159;bash;0.217401;38.498360;0.688971;3.981710;25.751629;1.971149;9.739959;0.000000;0.000000;35.423983;100.000000;47.223372;0.000001;0.840900;0.536001;7.483709;0.735071;7.535993;115.325927;0.000000;14.529370;0.000000;0.000005;99.948621;0.258704;0.254208;71.640498;0.000006;0.000008;172.102107;0.070987;12.861273;3.546300;1.311246;0.000940;204.742535;336.379026;37.721323;0.113908;492.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240210T102151_N0510_R065_T32TPT_20240210T121948.SAFE/GRANULE/L1C_T32TPT_A045107_20240210T102529;bash;0.164969;30.996561;0.592922;3.442359;21.230166;1.918693;12.204447;32.674596;197.943851;18.104033;98.580589;262.937709;0.000001;1.703655;0.468040;7.089970;0.747811;9.647140;128.851784;0.000000;15.440403;0.000000;0.000005;106.835238;0.065344;0.144188;81.019220;0.000007;0.000009;188.064060;0.071101;14.643582;3.870191;1.319224;0.024295;223.850813;370.674419;41.382027;0.087867;733.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240215T102029_N0510_R065_T32TPT_20240215T140022.SAFE/GRANULE/L1C_T32TPT_A036270_20240215T102728;bash;0.145109;38.921646;0.439621;3.975039;26.725889;3.798001;7.838500;87.991244;10.430375;2.630316;45.463718;112.772099;0.000001;19.051493;0.519333;15.711967;0.840991;8.994375;112.450881;0.000000;16.663848;0.000000;0.000005;122.137090;0.068530;0.229252;103.652383;0.000008;0.000007;226.087325;0.040259;14.354256;4.897679;1.916343;0.024776;264.436894;402.989990;53.563633;0.517407;659.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240212T101039_N0510_R022_T32TPT_20240212T110649.SAFE/GRANULE/L1C_T32TPT_A036227_20240212T101040;bash;0.146544;34.459682;0.420818;4.075910;24.058479;2.310732;8.562850;81.076300;231.231603;18.438484;96.832504;341.674417;0.000001;1.587650;0.354878;7.860099;0.612012;6.802762;104.412701;0.000000;16.237024;0.000000;0.000006;104.439368;0.206812;0.265613;89.852788;0.000007;0.000009;194.764651;0.071075;16.071176;4.002447;1.528532;0.002403;232.880124;352.940888;38.521267;0.163967;798.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240301T101941_N0510_R065_T32TPT_20240301T122141.SAFE/GRANULE/L1C_T32TPT_A045393_20240301T102318;bash;0.218436;35.439718;0.419424;4.803006;23.831102;2.318659;0.000000;0.000000;0.000000;35.174019;100.000000;37.569507;0.000001;0.858282;0.573612;6.437475;0.572374;6.967362;150.904928;0.000000;16.204165;0.000000;0.000005;114.507202;0.070279;0.368623;67.156295;0.000006;0.000010;182.102474;0.000374;16.417121;3.724766;1.540500;0.001315;220.294814;385.768708;43.263761;0.141602;532.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240222T100939_N0510_R022_T32TPT_20240222T120930.SAFE/GRANULE/L1C_T32TPT_A036370_20240222T100934;bash;0.197017;40.119330;0.721246;3.951692;25.205289;2.307650;8.907792;31.887893;132.619729;10.892917;98.763420;186.657768;0.000001;0.923646;0.373527;7.388021;0.735942;7.001706;129.149175;0.000000;17.219859;0.000000;0.000005;105.125654;0.189164;0.200933;89.958152;0.000007;0.000008;195.473974;0.049674;14.358035;4.395374;1.448192;0.023954;233.436547;378.120932;48.613381;0.292870;685.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240225T101919_N0510_R065_T32TPT_20240225T125121.SAFE/GRANULE/L1C_T32TPT_A036413_20240225T102308;bash;0.238705;42.148729;0.505007;3.174317;23.643068;3.388785;8.040492;96.678022;41.447552;6.409689;55.752911;156.067892;0.000001;23.541636;0.479560;16.675032;0.910370;7.501972;114.199874;0.000000;15.630043;0.000000;0.000005;121.014701;0.064154;0.249657;108.436255;0.000007;0.000008;229.764839;0.038585;15.665551;3.956167;1.498310;0.001544;267.418861;407.205546;49.012876;0.109461;706.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240306T101759_N0510_R065_T32TPT_20240306T125639.SAFE/GRANULE/L1C_T32TPT_A036556_20240306T102027;bash;0.220204;31.019094;0.494831;3.627190;22.851156;1.791742;0.000000;0.000000;0.000000;36.266966;100.000000;38.113149;0.000001;0.529431;0.433089;7.747039;0.774342;5.388881;153.892510;0.000000;18.362407;0.000000;0.000006;119.654113;0.184615;0.264578;65.059091;0.000010;0.000012;185.162472;0.047050;14.930672;2.745118;1.569616;0.001873;223.095531;391.386560;39.286389;0.081787;528.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240227T100951_N0510_R022_T32TPT_20240227T121636.SAFE/GRANULE/L1C_T32TPT_A045350_20240227T101649;bash;0.123460;31.538974;0.778613;4.831448;23.896459;2.881868;11.207157;56.188859;158.222343;16.864874;92.788345;245.446063;0.000001;3.678403;0.547745;7.737535;0.545031;7.647535;127.912129;0.000000;18.239158;0.000000;0.000005;114.818991;0.213523;0.285547;83.668501;0.000006;0.000009;198.986640;0.041661;13.591879;2.951440;1.443500;0.036891;235.497924;379.904323;33.351116;0.117531;724.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240220T102051_N0510_R065_T32TPT_20240220T122157.SAFE/GRANULE/L1C_T32TPT_A045250_20240220T102204;bash;0.308718;42.430680;0.536209;4.028790;27.474733;2.681617;11.592776;57.162163;270.966575;32.390787;99.698235;374.881725;0.000001;1.114706;0.469458;7.302759;0.831826;6.899154;124.261241;0.000000;18.106015;0.000000;0.000008;120.662534;0.075955;0.266511;71.912070;0.000007;0.000010;192.917146;0.072329;11.724497;3.316889;1.139038;0.001884;227.496923;367.278974;44.282940;0.157587;863.000000;16;8
