/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240207T101201_N0510_R022_T32TPT_20240207T105710.SAFE/GRANULE/L1C_T32TPT_A045064_20240207T101300;bash;0.265426;45.471762;0.685325;5.308292;24.766477;2.605106;8.117226;36.165423;156.665921;11.163214;88.549286;214.777797;0.000001;6.643934;0.419458;10.032707;0.587379;8.983504;105.139748;0.000000;14.659063;0.000000;191.680907;0.040043;11.078324;3.074285;1.099464;0.016481;221.882355;347.062670;40.995395;0.332969;687.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240116T102259_N0510_R065_T32TPT_20240116T111303.SAFE/GRANULE/L1C_T32TPT_A035841_20240116T102256;bash;0.154264;52.068687;0.509190;5.498143;26.248240;3.424823;11.432987;50.307677;149.542790;17.822218;68.783585;232.580041;0.000001;7.338023;0.373531;8.457858;0.683692;9.018033;110.983026;0.000000;17.126322;0.000000;211.292935;0.033817;11.236003;2.836492;1.423715;0.031951;244.411541;373.962563;46.024124;0.270285;745.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240126T102219_N0510_R065_T32TPT_20240126T111247.SAFE/GRANULE/L1C_T32TPT_A035984_20240126T102216;bash;0.200926;49.684242;0.533258;5.957718;26.400609;2.985655;11.101284;44.671775;191.040931;17.963172;90.608337;267.851310;0.000001;3.403241;0.405121;7.949204;0.840975;9.896044;119.647178;0.000000;16.934192;0.000000;195.802841;0.092211;13.878244;2.906608;1.393683;0.002773;231.319964;370.077639;41.864006;0.450723;767.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240202T101139_N0510_R022_T32TPT_20240202T110551.SAFE/GRANULE/L1C_T32TPT_A036084_20240202T101136;bash;0.239678;46.188098;0.541424;5.389186;22.696667;2.374928;11.394480;31.155621;266.047277;18.993139;94.799561;330.029914;0.000001;2.755763;0.530438;7.393914;0.654722;8.669445;118.941284;0.000000;17.467500;0.000000;176.393116;0.055677;12.679090;2.858961;1.128073;0.002718;211.005850;347.229071;40.994891;0.337513;797.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240118T101331_N0510_R022_T32TPT_20240118T121139.SAFE/GRANULE/L1C_T32TPT_A044778_20240118T101403;bash;0.164902;45.408914;0.623580;6.553537;27.111173;3.243177;10.551769;52.257558;329.179890;18.311040;98.871841;413.619788;0.000001;2.884684;0.709493;8.755503;0.748900;11.286097;97.926586;0.000000;17.177871;0.000000;174.707832;0.077422;14.679371;5.073170;1.192572;0.017975;213.381178;332.860496;45.218187;0.139143;875.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240108T101401_N0510_R022_T32TPT_20240108T105807.SAFE/GRANULE/L1C_T32TPT_A044635_20240108T101404;bash;0.214413;44.477441;0.510899;5.750762;26.655838;3.432887;10.760574;62.478126;362.308853;18.629918;98.444801;457.736759;0.000001;1.625961;1.020533;7.251111;0.581202;9.567281;107.566062;0.000000;15.069724;0.000000;172.617773;0.059939;15.011650;3.594990;1.452546;0.013284;208.402623;334.418150;48.876398;0.634476;921.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240217T101101_N0510_R022_T32TPT_20240217T105711.SAFE/GRANULE/L1C_T32TPT_A045207_20240217T101159;bash;0.184445;41.486132;0.626459;3.475381;24.019551;2.481023;12.673868;0.000000;0.000000;34.289508;100.000000;49.548554;0.000001;0.818574;0.393040;7.569106;0.857415;6.413110;115.900320;0.000000;14.525226;0.000000;182.368460;0.043625;13.438760;4.612971;1.188448;0.000896;216.672423;347.841159;41.346460;0.151406;510.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2A_MSIL1C_20240210T102151_N0510_R065_T32TPT_20240210T121948.SAFE/GRANULE/L1C_T32TPT_A045107_20240210T102529;bash;0.155218;34.336958;0.587792;3.681938;23.446851;2.502015;10.878858;31.962206;185.769745;17.720726;98.580589;248.916129;0.000029;2.213400;0.604871;7.713383;0.745482;13.177258;126.538768;0.000000;14.357755;0.000000;204.307472;0.039527;11.172869;3.251460;1.567119;0.003427;235.205001;384.019554;47.420087;0.540823;745.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240212T101039_N0510_R022_T32TPT_20240212T110649.SAFE/GRANULE/L1C_T32TPT_A036227_20240212T101040;bash;0.116933;29.777096;0.424806;4.294257;22.087980;2.663597;10.566942;66.202284;219.660064;19.840545;96.832504;318.969203;0.000001;2.013121;0.511712;9.528813;0.737008;7.034068;110.358830;0.000000;16.295957;0.000000;193.630611;0.038491;13.527597;4.315473;1.820343;0.002456;230.207260;358.423160;47.723788;0.062640;783.000000;16;8
/mnt/dss_project/nherrmann/innsbruck/level1/S2B_MSIL1C_20240215T102029_N0510_R065_T32TPT_20240215T140022.SAFE/GRANULE/L1C_T32TPT_A036270_20240215T102728;bash;0.170142;36.491418;0.477196;5.060040;24.690834;3.110147;6.463758;96.218363;6.808929;2.388438;45.463718;115.085868;0.000001;22.397291;0.530660;13.931760;0.664368;7.828162;114.801293;0.000000;15.197876;0.000000;240.719669;0.039082;14.768442;3.985290;1.771994;0.043948;276.831698;414.609063;56.159820;0.081481;675.000000;16;8
